artist_name,artist_uri,album_uri,album_name,album_img,album_type,is_collaboration,album_release_date,album_release_year,album_popularity,track_name,track_uri,track_number,disc_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode,track_popularity,track_preview_url,track_open_spotify_url
R.E.M.,4KWTAlx2RvbpseOGMEmROg,4eoeIPvcO9RCp1u5hcui7K,Green (25th Anniversary Deluxe Edition),https://i.scdn.co/image/602ba9b950d1887a9af68c31ac47aaa696c20743,album,FALSE,1988-11-07,1988-11-07,43,Low - Live,3cZJNLRIWIwW5dA9SLzxYk,24,2,0.436,0.295,E,-11.884,minor,0.0292,0.371,0.397,0.994,0.185,97.215,318764,4,E minor,12,NA,https://open.spotify.com/track/3cZJNLRIWIwW5dA9SLzxYk
R.E.M.,4KWTAlx2RvbpseOGMEmROg,4eoeIPvcO9RCp1u5hcui7K,Green (25th Anniversary Deluxe Edition),https://i.scdn.co/image/602ba9b950d1887a9af68c31ac47aaa696c20743,album,FALSE,1988-11-07,1988-11-07,43,Finest Worksong - Live,7ti4WIGS7wuS9SW6mVr4he,25,2,0.385,0.947,E,-5.34,major,0.0686,3.46e-4,9.75e-6,0.985,0.427,95.419,222969,4,E major,13,NA,https://open.spotify.com/track/7ti4WIGS7wuS9SW6mVr4he
R.E.M.,4KWTAlx2RvbpseOGMEmROg,4eoeIPvcO9RCp1u5hcui7K,Green (25th Anniversary Deluxe Edition),https://i.scdn.co/image/602ba9b950d1887a9af68c31ac47aaa696c20743,album,FALSE,1988-11-07,1988-11-07,43,Perfect Circle - Live,3Oxzm2tp30Q9UHFWlMuqT9,26,2,0.521,0.841,C,-7.341,major,0.0363,0.505,0.00883,0.984,0.312,115.984,247973,4,C major,14,NA,https://open.spotify.com/track/3Oxzm2tp30Q9UHFWlMuqT9
R.E.M.,4KWTAlx2RvbpseOGMEmROg,5utjCgJfaqaOqfHGMzD9cB,Lifes Rich Pageant,https://i.scdn.co/image/c70ea8c70be179cf57601f3caa8de0f8b7dcf0fa,album,FALSE,1986-07-28,1986-07-28,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Living Well Is The Best Revenge - Live,4DOHgQsLpCkfqVrFLFfg9b,1,1,0.217,0.991,E,-3.403,major,0.21,2.61e-4,0.262,0.991,0.136,181.799,247867,4,E major,28,NA,https://open.spotify.com/track/4DOHgQsLpCkfqVrFLFfg9b
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Second Guessing - Live,2okgqhPt8zh13afg1pY4Ea,2,1,0.328,0.966,E,-4.203,major,0.0477,4.85e-4,2.54e-4,0.959,0.659,169.925,178493,4,E major,22,NA,https://open.spotify.com/track/2okgqhPt8zh13afg1pY4Ea
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Letter Never Sent - Live,0KeDhUHzXAgYhD4dB4D9Wr,3,1,0.329,0.84,D,-5.303,major,0.0648,0.488,4.92e-5,0.867,0.54,139.899,232e3,4,D major,22,NA,https://open.spotify.com/track/0KeDhUHzXAgYhD4dB4D9Wr
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Staring Down The Barrel Of The Middle Distance - Live,2udVlsEe5D9fuz1dZoXpet,4,1,0.558,0.858,D,-5.373,major,0.0534,0.00137,2e-5,0.801,0.473,128.823,251333,4,D major,21,NA,https://open.spotify.com/track/2udVlsEe5D9fuz1dZoXpet
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Disturbance At The Heron House - Live,1emqS5MoSvEVsbHemOJl7F,5,1,0.43,0.952,G,-4.115,major,0.056,0.0112,0,0.973,0.642,135.216,221707,4,G major,22,NA,https://open.spotify.com/track/1emqS5MoSvEVsbHemOJl7F
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Mr. Richards - Live,1XMKpYxbGWSkCYFGgPSB1u,6,1,0.423,0.9,E,-3.739,major,0.0349,5.44e-5,0.0318,0.994,0.465,150.979,257800,4,E major,20,NA,https://open.spotify.com/track/1XMKpYxbGWSkCYFGgPSB1u
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Houston - Live,0AbNammOjyKyBbpjz9871i,7,1,0.364,0.874,C,-5.495,major,0.0414,0.0214,7.15e-5,0.924,0.503,96.696,114960,4,C major,20,NA,https://open.spotify.com/track/0AbNammOjyKyBbpjz9871i
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,New Test Leper - Live,2zqn5BmpycAUnaUrYSWvzG,8,1,0.237,0.887,D,-4.647,major,0.0488,0.0381,0.00176,0.901,0.458,67.475,326307,4,D major,21,NA,https://open.spotify.com/track/2zqn5BmpycAUnaUrYSWvzG
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Cuyahoga - Live,0KF4sPp2ZzRpGrgvQWCJY5,9,1,0.438,0.897,D,-4.821,major,0.0381,0.16,2.54e-4,0.976,0.528,126.616,262560,4,D major,21,NA,https://open.spotify.com/track/0KF4sPp2ZzRpGrgvQWCJY5
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Electrolite - Live,2EWqknM9dFakeZMciJRdvl,10,1,0.505,0.957,G,-4.993,major,0.0337,0.0537,0.00516,0.975,0.812,130.29,243667,4,G major,23,NA,https://open.spotify.com/track/2EWqknM9dFakeZMciJRdvl
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Man-Sized Wreath - Live,3N4LOvU6U6f2vpO3Xc18OJ,11,1,0.346,0.933,G,-4.714,major,0.074,6.85e-4,6.47e-6,0.968,0.286,112.347,189307,4,G major,20,NA,https://open.spotify.com/track/3N4LOvU6U6f2vpO3Xc18OJ
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,So. Central Rain (I'm Sorry) - Live,3AdyPM9rfgfPxoWS4tKh2O,12,1,0.321,0.943,D,-4.781,minor,0.0545,0.00125,2.59e-5,0.969,0.414,142.264,224827,4,D minor,32,NA,https://open.spotify.com/track/3AdyPM9rfgfPxoWS4tKh2O
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,On The Fly - Live,5TTFP8XCOTum5gdOuWLOSt,13,1,0.246,0.639,C,-6.8,major,0.0386,0.05,0.057,0.857,0.0836,147.08,301400,4,C major,20,NA,https://open.spotify.com/track/5TTFP8XCOTum5gdOuWLOSt
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Maps And Legends - Live,6ko9hxBNEt4g5gqqKBuFnC,14,1,0.41,0.933,D,-4.035,major,0.037,4.07e-4,2.55e-5,0.948,0.644,120.576,190200,4,D major,21,NA,https://open.spotify.com/track/6ko9hxBNEt4g5gqqKBuFnC
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Sitting Still - Live,0Vs377iK2lipny2OPuYxge,15,1,0.366,0.89,E,-4.109,major,0.0525,0.00149,0,0.972,0.681,158.096,222600,4,E major,20,NA,https://open.spotify.com/track/0Vs377iK2lipny2OPuYxge
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Driver 8 - Live,0Q04gXgIVjtcRacQn3aOqM,16,1,0.412,0.93,E,-4.047,minor,0.0498,0.0398,0.00227,0.762,0.663,157.075,224907,4,E minor,22,NA,https://open.spotify.com/track/0Q04gXgIVjtcRacQn3aOqM
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Horse To Water - Live,3NkedUIcLn8cgWVFJtabJd,17,1,0.308,0.987,E,-3.457,major,0.095,4.53e-4,1.29e-4,0.94,0.454,183.999,165493,4,E major,19,NA,https://open.spotify.com/track/3NkedUIcLn8cgWVFJtabJd
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,I'm Gonna DJ - Live,15QbpQEBTRv0EuckF68rV9,18,1,0.428,0.971,A,-4.039,major,0.0613,8.26e-4,0,0.763,0.544,142.04,136440,4,A major,18,NA,https://open.spotify.com/track/15QbpQEBTRv0EuckF68rV9
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Circus Envy - Live,3JE1WcRWsgyjFuVEA5YIEe,19,1,0.493,0.964,D,-3.557,major,0.0482,4.87e-4,0,0.804,0.476,135.929,267827,4,D major,19,NA,https://open.spotify.com/track/3JE1WcRWsgyjFuVEA5YIEe
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,These Days - Live,5IYtvBvaNPOmTZLCQNlaWL,20,1,0.417,0.835,E,-5.546,minor,0.0817,0.00431,0,0.887,0.502,84.036,293400,4,E minor,20,NA,https://open.spotify.com/track/5IYtvBvaNPOmTZLCQNlaWL
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Drive - Live,7bYQJntpeqPYigtpuGBw1p,1,2,0.324,0.669,C,-6,major,0.0277,0.0256,0,0.915,0.337,137.798,289200,4,C major,25,NA,https://open.spotify.com/track/7bYQJntpeqPYigtpuGBw1p
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Feeling Gravitys Pull - Live,0aEnz8syJ0dmlXg84IcUYd,2,2,0.396,0.811,E,-4,minor,0.0538,0.0212,0,0.951,0.254,108.584,310067,4,E minor,19,NA,https://open.spotify.com/track/0aEnz8syJ0dmlXg84IcUYd
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Until The Day Is Done - Live,29P6EnPxuN2gQWavA9BBK3,3,2,0.19,0.66,G,-5.738,major,0.0333,0.088,2.15e-6,0.943,0.275,175.85,247160,3,G major,18,NA,https://open.spotify.com/track/29P6EnPxuN2gQWavA9BBK3
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Accelerate - Live,1ybKxSk79IVjoanjmwZEpx,4,2,0.285,0.953,B,-3.058,minor,0.0454,1.76e-5,1.42e-4,0.727,0.364,154.745,215600,4,B minor,18,NA,https://open.spotify.com/track/1ybKxSk79IVjoanjmwZEpx
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Auctioneer - Live,0XKdWOq2LRmyBagQr8sR0b,5,2,0.229,0.861,A,-6.353,minor,0.165,0.00328,6.71e-6,0.958,0.474,165.887,218307,4,A minor,18,NA,https://open.spotify.com/track/0XKdWOq2LRmyBagQr8sR0b
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Little America - Live,33DraXTUM1Cvi5qXTeyguJ,6,2,0.186,0.952,G,-3.683,major,0.0668,0.00135,4.94e-5,0.98,0.573,167.573,191067,3,G major,18,NA,https://open.spotify.com/track/33DraXTUM1Cvi5qXTeyguJ
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,"1,000,000 - Live",7vBG7r8y19aZaAptBTwiM1,7,2,0.317,0.953,E,-3.803,major,0.0725,0.0181,9.06e-5,0.956,0.738,80.869,208027,4,E major,18,NA,https://open.spotify.com/track/7vBG7r8y19aZaAptBTwiM1
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Disguised - Live,5Hb1njb7NEyZAHeAipTYoZ,8,2,0.429,0.963,D,-3.304,major,0.06,7.57e-5,0.0141,0.984,0.762,131.206,200107,4,D major,17,NA,https://open.spotify.com/track/5Hb1njb7NEyZAHeAipTYoZ
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,The Worst Joke Ever - Live,19zaIQClhdeVTehVAt6kI5,9,2,0.389,0.721,A,-4.511,minor,0.0259,0.0116,3.93e-5,0.694,0.439,78.721,222867,4,A minor,17,NA,https://open.spotify.com/track/19zaIQClhdeVTehVAt6kI5
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Welcome To The Occupation - Live,1hhYRTTfzrtswK093iHiDE,10,2,0.467,0.974,E,-3.271,minor,0.0488,0.0939,0,0.973,0.814,132.204,168e3,4,E minor,18,NA,https://open.spotify.com/track/1hhYRTTfzrtswK093iHiDE
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Carnival Of Sorts [Box Cars] - Live,4AQLVtvUCI0WXHN4J4ZkId,11,2,0.441,0.987,B,-2.976,minor,0.0998,0.0109,1.81e-4,0.972,0.492,82.093,249800,4,B minor,19,NA,https://open.spotify.com/track/4AQLVtvUCI0WXHN4J4ZkId
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Harborcoat - Live,2QOWz9Cp750Pu4cUiw1xqN,12,2,0.399,0.901,E,-4.331,major,0.0472,0.0158,0.00714,0.972,0.509,80.12,256600,4,E major,19,NA,https://open.spotify.com/track/2QOWz9Cp750Pu4cUiw1xqN
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,"Wolves, Lower - Live",2idzpGKvtzK4yHk4MZavKY,13,2,0.363,0.969,D,-3.164,major,0.0408,1.6e-4,4.17e-5,0.925,0.58,162.044,273093,4,D major,18,NA,https://open.spotify.com/track/2idzpGKvtzK4yHk4MZavKY
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,I've Been High - Live,0KJGBi87xi1CYicMCgawFA,14,2,0.432,0.642,C,-6.508,major,0.042,0.356,0,0.968,0.455,122.7,220933,4,C major,18,NA,https://open.spotify.com/track/0KJGBi87xi1CYicMCgawFA
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Kohoutek - Live,1oY0dae5Lbkwtnsaepy3xW,15,2,0.459,0.77,D,-5.555,major,0.0602,0.241,8.5e-6,0.936,0.727,127.236,252507,4,D major,17,NA,https://open.spotify.com/track/1oY0dae5Lbkwtnsaepy3xW
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,West Of The Fields - Live,4VoaY9kJG6nv4D75zveMyJ,16,2,0.427,0.909,C,-5.192,major,0.183,0.0137,0,0.59,0.514,158.967,253667,4,C major,16,NA,https://open.spotify.com/track/4VoaY9kJG6nv4D75zveMyJ
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Pretty Persuasion - Live,12s17F7fAUt5zi029w6oBu,17,2,0.354,0.913,D,-3.795,major,0.0423,9.67e-5,1.82e-6,0.939,0.647,159.289,263067,4,D major,18,NA,https://open.spotify.com/track/12s17F7fAUt5zi029w6oBu
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Romance - Live,1A65huYAzuW6TnuK7rHYJK,18,2,0.43,0.916,A,-3.429,major,0.0374,6.99e-4,2.46e-6,0.968,0.612,143.622,211893,4,A major,16,NA,https://open.spotify.com/track/1A65huYAzuW6TnuK7rHYJK
R.E.M.,4KWTAlx2RvbpseOGMEmROg,2unH9Bx83p9juj8R5ygkc8,Live At The Olympia,https://i.scdn.co/image/d30e30e280cb29d60550c3cb2a33f22b4eefc4cd,album,FALSE,2009-10-23,2009-10-23,39,Gardening At Night - Live,4yLuKmkbybmaoSnK7yclU5,19,2,0.279,0.91,G,-3.759,major,0.0429,5.07e-4,4.38e-4,0.975,0.573,164.761,256773,4,G major,19,NA,https://open.spotify.com/track/4yLuKmkbybmaoSnK7yclU5
R.E.M.,4KWTAlx2RvbpseOGMEmROg,3nDp9F1DKJ4FjIcRXgmOJh,Monster,https://i.scdn.co/image/35e166aa7737c8296161db66f780971bc71e1aa0,album,FALSE,1994-01-01,1994-01-01,50,"What's The Frequency, Kenneth?",1yStBw3HI2pnjbO3ihq33N,1,1,0.399,0.914,D,-4.591,major,0.0319,0.183,0.367,0.244,0.691,94.511,240400,4,D major,51,NA,https://open.spotify.com/track/1yStBw3HI2pnjbO3ihq33N
R.E.M.,4KWTAlx2RvbpseOGMEmROg,3nDp9F1DKJ4FjIcRXgmOJh,Monster,https://i.scdn.co/image/35e166aa7737c8296161db66f780971bc71e1aa0,album,FALSE,1994-01-01,1994-01-01,50,Crush With Eyeliner,42DkVLfA1tTqMm0eOxq90I,2,1,0.636,0.841,D,-6.009,major,0.026,0.241,0.0179,0.14,0.882,106.769,278707,4,D major,42,NA,https://open.spotify.com/track/42DkVLfA1tTqMm0eOxq90I
R.E.M.,4KWTAlx2RvbpseOGMEmROg,3nDp9F1DKJ4FjIcRXgmOJh,Monster,https://i.scdn.co/image/35e166aa7737c8296161db66f780971bc71e1aa0,album,FALSE,1994-01-01,1994-01-01,50,King Of Comedy,6kGuzQYAODb1sWk3PWaG65,3,1,0.683,0.898,D,-6.137,minor,0.0484,0.262,0.186,0.313,0.227,118.841,221400,4,D minor,30,NA,https://open.spotify.com/track/6kGuzQYAODb1sWk3PWaG65
R.E.M.,4KWTAlx2RvbpseOGMEmROg,3nDp9F1DKJ4FjIcRXgmOJh,Monster,https://i.scdn.co/image/35e166aa7737c8296161db66f780971bc71e1aa0,album,FALSE,1994-01-01,1994-01-01,50,"I Don't Sleep, I Dream",47jK9NyKnEkQfVBeklwrP8,4,1,0.625,0.683,D,-9.495,major,0.0269,0.0989,0.876,0.133,0.449,107.985,208200,4,D major,30,NA,https://open.spotify.com/track/47jK9NyKnEkQfVBeklwrP8
R.E.M.,4KWTAlx2RvbpseOGMEmROg,3nDp9F1DKJ4FjIcRXgmOJh,Monster,https://i.scdn.co/image/35e166aa7737c8296161db66f780971bc71e1aa0,album,FALSE,1994-01-01,1994-01-01,50,Star 69,1HlCalsFCjQWt5rqQWy8cJ,5,1,0.445,0.91,E,-5.088,major,0.0437,0.161,0.248,0.354,0.756,123.595,188600,4,E major,31,NA,https://open.spotify.com/track/1HlCalsFCjQWt5rqQWy8cJ
R.E.M.,4KWTAlx2RvbpseOGMEmROg,3nDp9F1DKJ4FjIcRXgmOJh,Monster,https://i.scdn.co/image/35e166aa7737c8296161db66f780971bc71e1aa0,album,FALSE,1994-01-01,1994-01-01,50,Strange Currencies,22L2W5zBju0h7mFSfFzUJW,6,1,0.334,0.582,C,-7.196,major,0.0306,0.144,0.0153,0.255,0.387,182.726,233427,3,C major,43,NA,https://open.spotify.com/track/22L2W5zBju0h7mFSfFzUJW
R.E.M.,4KWTAlx2RvbpseOGMEmROg,3nDp9F1DKJ4FjIcRXgmOJh,Monster,https://i.scdn.co/image/35e166aa7737c8296161db66f780971bc71e1aa0,album,FALSE,1994-01-01,1994-01-01,50,Tongue,6rhDqZqeFnIwUEkSHgWnTy,7,1,0.544,0.266,A#,-14.367,major,0.024,0.945,0.7,0.0648,0.664,80.848,253333,4,A# major,31,NA,https://open.spotify.com/track/6rhDqZqeFnIwUEkSHgWnTy
R.E.M.,4KWTAlx2RvbpseOGMEmROg,3nDp9F1DKJ4FjIcRXgmOJh,Monster,https://i.scdn.co/image/35e166aa7737c8296161db66f780971bc71e1aa0,album,FALSE,1994-01-01,1994-01-01,50,Bang And Blame,4FCn9LuUy6unyPSnXVwLq1,8,1,0.69,0.607,G,-9.793,major,0.0397,0.14,0.453,0.113,0.41,120.967,330933,4,G major,44,NA,https://open.spotify.com/track/4FCn9LuUy6unyPSnXVwLq1
R.E.M.,4KWTAlx2RvbpseOGMEmROg,3nDp9F1DKJ4FjIcRXgmOJh,Monster,https://i.scdn.co/image/35e166aa7737c8296161db66f780971bc71e1aa0,album,FALSE,1994-01-01,1994-01-01,50,I Took Your Name,3ktgszyAmwQeX9tbtAahIH,9,1,0.616,0.791,A,-6.766,major,0.0273,0.0702,0.785,0.239,0.709,112.639,243107,4,A major,29,NA,https://open.spotify.com/track/3ktgszyAmwQeX9tbtAahIH
R.E.M.,4KWTAlx2RvbpseOGMEmROg,3nDp9F1DKJ4FjIcRXgmOJh,Monster,https://i.scdn.co/image/35e166aa7737c8296161db66f780971bc71e1aa0,album,FALSE,1994-01-01,1994-01-01,50,Let Me In,2cF01xTPbe08sLyWm6efb3,10,1,0.0736,0.444,E,-8.302,minor,0.0475,0.397,0.86,0.393,0.435,80.932,208027,3,E minor,35,NA,https://open.spotify.com/track/2cF01xTPbe08sLyWm6efb3
R.E.M.,4KWTAlx2RvbpseOGMEmROg,3nDp9F1DKJ4FjIcRXgmOJh,Monster,https://i.scdn.co/image/35e166aa7737c8296161db66f780971bc71e1aa0,album,FALSE,1994-01-01,1994-01-01,50,Circus Envy,553FIHHRxwanlIJoqjjbiw,11,1,0.353,0.985,D,-5.795,major,0.0549,0.115,1.08e-5,0.181,0.398,134.978,255867,4,D major,27,NA,https://open.spotify.com/track/553FIHHRxwanlIJoqjjbiw
R.E.M.,4KWTAlx2RvbpseOGMEmROg,3nDp9F1DKJ4FjIcRXgmOJh,Monster,https://i.scdn.co/image/35e166aa7737c8296161db66f780971bc71e1aa0,album,FALSE,1994-01-01,1994-01-01,50,You,2yODnZAM9yQIOdeExZlCBA,12,1,0.395,0.498,G,-7.844,major,0.0289,0.0842,0.0568,0.11,0.11,90.26,294040,4,G major,26,NA,https://open.spotify.com/track/2yODnZAM9yQIOdeExZlCBA
